Program Counter,Panda Current ASID,System Number,Syscall Reutrn Type,Syste Call Name
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078384829,925659136,243,int,set_thread_area(struct user_desc *u_info);
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469039,925659136,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078419481,924930048,41,long,sys_dup(unsigned int fildes);
3078419481,924930048,221,long,"sys_fcntl64(unsigned int fd,unsigned int cmd, unsigned long arg);"
3078419481,924930048,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078419481,924930048,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078419481,924930048,140,long,"sys_llseek(unsigned int fd, unsigned long offset_high,unsigned long offset_low, loff_t __user *result,unsigned int origin);"
3078419481,924930048,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078419481,924930048,6,long,sys_close(unsigned int fd);
3078419481,924930048,4,long,"sys_write(unsigned int fd, const char __user *buf,size_t count);"
3078419481,924930048,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469039,925659136,91,long,"sys_munmap(unsigned long addr, size_t len);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078468655,925659136,33,long,"sys_access(const char __user *filename, int mode);"
3078468338,925659136,5,long,"sys_open(const char __user *filename,int flags, int mode);"
3078468466,925659136,3,long,"sys_read(unsigned int fd, char __user *buf, size_t count);"
3078468284,925659136,197,long,"sys_fstat64(unsigned long fd, struct stat64 __user *statbuf);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468977,925659136,192,long,"sys_mmap_pgoff(unsigned long addr, unsigned long len,unsigned long prot, unsigned long flags,unsigned long fd, unsigned long pgoff);"
3078468395,925659136,6,long,sys_close(unsigned int fd);
3078469106,925659136,125,long,"sys_mprotect(unsigned long start, size_t len,unsigned long prot);"
3078469039,925659136,91,long,"sys_munmap(unsigned long addr, size_t len);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
3075194383,925659136,265,long,"sys_clock_gettime(clockid_t which_clock,struct timespec __user *tp);"
